Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Status
CA-204342,8/29/2024,4/18/2025,Same Day,CUST-4809,Martin Ho,Home Office,South,Office Supplies,Labels,Organized well-modulated infrastructure,4399.58,10,0.5,254.16,Profit
CA-228137,4/24/2023,4/23/2025,Same Day,CUST-9522,Juan Robinson,Corporate,South,Furniture,Tables,Profit-focused disintermediate functionalities,462.86,1,0.36,426.63,Profit
CA-773696,11/3/2024,5/4/2025,First Class,CUST-3703,Mary Brown,Corporate,West,Office Supplies,Paper,Visionary directional Graphic Interface,3138.91,6,0.42,84.17,Profit
CA-447006,6/9/2023,4/14/2025,Same Day,CUST-1088,Christian Reynolds,Home Office,South,Office Supplies,Storage,Multi-lateral responsive matrix,975.33,2,0.34,599.95,Profit
CA-274982,12/30/2024,4/22/2025,Second Class,CUST-7312,Kevin Bender,Corporate,West,Furniture,Furnishings,Secured even-keeled migration,1482.05,10,0.06,723.81,Profit
CA-843218,9/15/2024,4/27/2025,First Class,CUST-1333,Kathleen Johnson,Home Office,South,Office Supplies,Art,Function-based encompassing emulation,4273.81,9,0.44,911.51,Profit
CA-264693,8/18/2023,5/7/2025,Same Day,CUST-1818,Emily Foster,Home Office,East,Furniture,Bookcases,Cross-platform zero tolerance product,2400.89,3,0.43,764.26,Profit
CA-840832,12/31/2023,5/1/2025,Second Class,CUST-9823,Rhonda Hunter,Corporate,South,Office Supplies,Paper,Diverse radical service-desk,92.13,3,0.28,336.79,Profit
CA-590320,4/1/2024,4/19/2025,Standard Class,CUST-6157,Teresa Gonzalez,Consumer,West,Office Supplies,Paper,Multi-layered leading-edge database,3808.91,8,0.04,-50.42,Loss
CA-326090,4/12/2024,5/5/2025,Standard Class,CUST-6342,Tammie Rivers,Home Office,South,Office Supplies,Paper,Quality-focused value-added protocol,2065.58,1,0.05,180.66,Profit
CA-765917,5/13/2023,5/1/2025,First Class,CUST-2148,Jorge Gilbert,Consumer,East,Office Supplies,Art,Exclusive leading-edge standardization,3609.47,5,0.33,551.16,Profit
CA-450321,7/12/2023,4/16/2025,Second Class,CUST-7243,Jared Johnson,Consumer,West,Technology,Accessories,De-engineered non-volatile function,1010.34,10,0.45,823.97,Profit
CA-362376,5/2/2024,4/10/2025,Second Class,CUST-5886,Deanna Rodriguez,Consumer,West,Furniture,Furnishings,Ameliorated full-range attitude,4514.95,9,0.31,542.05,Profit
CA-784284,4/10/2024,4/23/2025,First Class,CUST-2415,Jeffrey Wilkerson,Consumer,West,Technology,Phones,Digitized empowering hardware,848.38,7,0.21,809.24,Profit
CA-371375,10/23/2023,4/30/2025,Same Day,CUST-3914,Shawn Shelton,Home Office,East,Furniture,Furnishings,Adaptive reciprocal capability,4621.27,5,0.19,556.01,Profit
CA-276453,11/10/2024,5/6/2025,Same Day,CUST-5931,Zachary Gray,Corporate,East,Office Supplies,Storage,De-engineered systematic complexity,3261.29,2,0.4,378.75,Profit
CA-571204,8/15/2024,4/30/2025,First Class,CUST-5443,Katherine Gray,Home Office,South,Technology,Copiers,Balanced full-range focus group,1572.76,6,0.11,407.97,Profit
CA-259904,5/5/2024,4/12/2025,Second Class,CUST-6742,Christian Young,Home Office,Central,Office Supplies,Binders,Versatile multi-state forecast,1876.05,10,0.03,631,Profit
CA-212626,12/27/2023,4/22/2025,Same Day,CUST-1358,Jennifer Higgins,Consumer,West,Office Supplies,Storage,Compatible systematic time-frame,2877.03,5,0.19,586.74,Profit
CA-388073,11/8/2023,4/19/2025,Standard Class,CUST-3355,Brianna Long,Home Office,East,Office Supplies,Storage,Robust systemic adapter,2177.7,3,0.23,248.39,Profit
CA-224423,4/30/2024,5/5/2025,Second Class,CUST-6122,Michael Fitzpatrick,Home Office,South,Furniture,Furnishings,Phased leading-edge collaboration,4975.32,2,0.45,-12.15,Loss
CA-334802,10/6/2023,4/22/2025,Standard Class,CUST-6279,Anna Fisher,Corporate,West,Technology,Copiers,Reactive methodical matrices,145.04,5,0.49,-54.16,Loss
CA-480766,2/16/2025,4/30/2025,First Class,CUST-5294,Travis Floyd,Consumer,South,Office Supplies,Storage,Devolved empowering throughput,3107.64,4,0.16,540.78,Profit
CA-160776,5/20/2023,4/14/2025,Standard Class,CUST-5592,Sara Stanton,Corporate,South,Furniture,Furnishings,Team-oriented modular installation,646.03,3,0.3,474.99,Profit
CA-122022,12/4/2023,5/8/2025,Same Day,CUST-3889,Brittany Newton,Corporate,Central,Furniture,Chairs,Phased encompassing Internet solution,1022.32,2,0.08,153.14,Profit
CA-461855,12/25/2023,4/18/2025,First Class,CUST-5861,Dan Davenport,Consumer,West,Technology,Machines,Seamless user-facing system engine,2209.77,6,0.42,107.01,Profit
CA-993450,2/5/2025,4/10/2025,Second Class,CUST-2486,Eric Reyes,Corporate,East,Furniture,Bookcases,Organized 24hour archive,4901.63,9,0.04,713.73,Profit
CA-815747,1/29/2024,4/12/2025,Second Class,CUST-8409,Daniel David,Corporate,South,Office Supplies,Storage,Future-proofed demand-driven workforce,222.12,1,0.23,212.42,Profit
CA-107298,2/12/2024,4/28/2025,First Class,CUST-8344,Amy Hogan,Home Office,South,Office Supplies,Storage,Team-oriented multi-tasking hierarchy,1257.98,10,0.45,205.33,Profit
CA-742829,10/18/2024,4/28/2025,Standard Class,CUST-4599,Sheryl Morgan,Consumer,Central,Furniture,Tables,Intuitive dynamic framework,3133.53,6,0.5,-42.55,Loss
CA-220672,6/24/2024,4/17/2025,Same Day,CUST-8231,Katrina Avila,Corporate,South,Office Supplies,Labels,Digitized content-based structure,1833.27,6,0.1,954.35,Profit
CA-305018,11/7/2023,4/23/2025,Standard Class,CUST-8235,Dana Fox,Corporate,South,Technology,Machines,Synergized asymmetric budgetary management,4492.69,9,0.04,565.57,Profit
CA-144087,12/8/2023,5/5/2025,Second Class,CUST-1427,Amy Boyd,Consumer,West,Technology,Copiers,Switchable tangible superstructure,4283.11,5,0.43,995.21,Profit
CA-986427,11/16/2023,4/9/2025,Same Day,CUST-1607,Michelle Barrett,Consumer,Central,Technology,Computers,Realigned 24/7 approach,1160.65,4,0.42,642.02,Profit
CA-698523,6/6/2023,4/28/2025,Same Day,CUST-4543,Randy Carter,Corporate,South,Office Supplies,Paper,Future-proofed secondary application,912.43,3,0.35,504.34,Profit
CA-720032,9/18/2023,4/22/2025,Same Day,CUST-6878,Maureen Hawkins,Home Office,Central,Office Supplies,Binders,Managed upward-trending collaboration,673.63,4,0.21,810.6,Profit
CA-432903,2/21/2025,4/30/2025,Second Class,CUST-3014,Angela Allen,Corporate,South,Technology,Accessories,Adaptive background approach,1059.66,1,0.48,537.09,Profit
CA-336016,2/12/2024,4/25/2025,Second Class,CUST-4727,Lisa Fletcher,Corporate,South,Technology,Phones,Horizontal bifurcated conglomeration,3642.74,7,0.43,-8.86,Loss
CA-933559,3/23/2024,4/20/2025,First Class,CUST-3576,Angel Williams,Consumer,Central,Technology,Machines,User-friendly well-modulated adapter,1251.79,1,0.32,987.76,Profit
CA-357472,1/21/2025,4/19/2025,First Class,CUST-3090,James Armstrong,Consumer,Central,Furniture,Furnishings,Robust motivating process improvement,604.93,8,0.49,169.04,Profit
CA-341975,10/22/2023,5/4/2025,Same Day,CUST-2570,Christina Miranda,Corporate,South,Office Supplies,Storage,Customer-focused optimal core,4096.28,2,0.29,305.59,Profit
CA-111063,7/11/2024,4/17/2025,Same Day,CUST-1646,Dana Villegas,Home Office,South,Technology,Phones,Streamlined optimal superstructure,2505.47,10,0.14,200.89,Profit
CA-926385,7/14/2023,4/22/2025,Second Class,CUST-6047,Philip Martinez,Corporate,Central,Office Supplies,Art,Right-sized holistic functionalities,2339.69,5,0.17,390.13,Profit
CA-507779,5/10/2024,4/25/2025,First Class,CUST-2607,Natalie Black,Consumer,South,Technology,Phones,Integrated attitude-oriented model,7.76,9,0.43,111.11,Profit
CA-794394,4/24/2023,4/27/2025,First Class,CUST-6263,Sarah Soto,Consumer,West,Office Supplies,Art,Triple-buffered actuating policy,4307.15,4,0.29,457.27,Profit
CA-668633,8/8/2024,4/19/2025,Second Class,CUST-6324,Daniel Moran,Corporate,West,Technology,Computers,Object-based demand-driven access,3092.61,7,0,364.68,Profit
CA-372203,6/9/2024,5/6/2025,Standard Class,CUST-8104,Brian Guerrero,Consumer,West,Furniture,Chairs,Ameliorated system-worthy open architecture,1776.05,2,0.37,210.56,Profit
CA-592063,5/1/2024,4/17/2025,Same Day,CUST-9229,Aaron Davis,Home Office,South,Furniture,Chairs,Synergistic client-server definition,1097.91,3,0.27,82.6,Profit
CA-599939,4/6/2025,4/24/2025,Standard Class,CUST-4614,Peggy Jones,Consumer,East,Office Supplies,Art,Diverse solution-oriented process improvement,4030.69,5,0.38,302.71,Profit
CA-563209,4/17/2023,4/27/2025,First Class,CUST-1440,Rita Decker,Corporate,South,Furniture,Tables,Reverse-engineered local leverage,786.9,6,0.13,-22.99,Loss
CA-693266,3/3/2025,5/5/2025,Second Class,CUST-2443,Stephen Maxwell,Corporate,South,Furniture,Tables,Proactive upward-trending methodology,1417.21,6,0.04,994.67,Profit
CA-401466,9/28/2023,4/30/2025,Standard Class,CUST-9176,Dana Ali,Corporate,East,Technology,Computers,Profound systemic ability,2210.02,4,0.41,515.18,Profit
CA-313753,11/29/2023,4/18/2025,Same Day,CUST-5340,Heather Sanders,Corporate,West,Technology,Accessories,Team-oriented regional infrastructure,2830.45,9,0.28,629.29,Profit
CA-424579,12/19/2023,5/1/2025,Same Day,CUST-1540,Jennifer Smith,Consumer,South,Furniture,Tables,Operative eco-centric focus group,1585.64,5,0.5,884.39,Profit
CA-989317,12/28/2023,5/5/2025,Same Day,CUST-1463,Joshua Jones,Corporate,East,Technology,Accessories,Public-key analyzing support,4009.56,2,0.07,363.91,Profit
CA-498518,7/15/2024,4/19/2025,Second Class,CUST-3389,Anthony Walters,Consumer,Central,Technology,Copiers,Robust fresh-thinking groupware,3593.74,2,0.02,-48.57,Loss
CA-838321,2/14/2025,4/28/2025,Second Class,CUST-7285,Courtney Scott,Corporate,South,Technology,Computers,Decentralized empowering software,2415.13,7,0.34,11.74,Profit
CA-141431,12/3/2024,5/8/2025,First Class,CUST-1635,Richard Ewing,Home Office,South,Furniture,Furnishings,Horizontal foreground implementation,1833.58,5,0.27,541.69,Profit
CA-643347,8/31/2024,5/3/2025,Standard Class,CUST-9803,Jonathan Barajas,Consumer,East,Office Supplies,Labels,Multi-tiered systemic challenge,499.42,2,0.24,851.28,Profit
CA-619472,7/11/2023,5/5/2025,First Class,CUST-8950,Spencer Aguilar,Home Office,South,Furniture,Tables,Robust 24hour implementation,2770.42,8,0.07,500.55,Profit
CA-142856,7/15/2024,4/16/2025,Second Class,CUST-6563,Adam Johns,Home Office,South,Office Supplies,Paper,Polarized dedicated conglomeration,2905.3,7,0.02,85.71,Profit
CA-730162,9/18/2023,4/13/2025,Second Class,CUST-2916,Sabrina Juarez,Consumer,Central,Technology,Computers,Diverse high-level ability,4270.44,2,0.05,745.33,Profit
CA-631139,11/8/2024,4/21/2025,Standard Class,CUST-9649,Brooke Lara,Consumer,East,Furniture,Bookcases,Reactive incremental workforce,2443.49,2,0.23,761.03,Profit
CA-916072,10/28/2024,4/11/2025,Standard Class,CUST-9427,Victor Miranda,Consumer,Central,Office Supplies,Binders,User-centric impactful knowledgebase,3890.67,6,0.47,612.87,Profit
CA-706534,1/19/2024,4/12/2025,Same Day,CUST-7940,Gregory Hogan,Consumer,West,Technology,Accessories,Stand-alone composite initiative,1043.47,9,0.14,198.75,Profit
CA-883403,8/20/2024,4/10/2025,Second Class,CUST-4945,Laurie Shaffer,Consumer,West,Technology,Accessories,Quality-focused didactic frame,2707.77,6,0.41,791.51,Profit
CA-123295,10/6/2024,4/17/2025,First Class,CUST-7590,Mr. Christopher Prince,Home Office,West,Office Supplies,Paper,Extended tangible matrices,562.82,2,0.41,408.63,Profit
CA-267510,4/20/2024,4/15/2025,Second Class,CUST-4842,Eric Ortega,Corporate,Central,Furniture,Tables,Switchable next generation artificial intelligence,872.28,8,0.34,959.65,Profit
CA-233093,2/28/2025,4/26/2025,Standard Class,CUST-5650,Katherine Horne,Home Office,East,Furniture,Furnishings,Balanced uniform array,3183.37,5,0.23,880.01,Profit
CA-970297,3/16/2024,4/21/2025,Standard Class,CUST-1547,Samuel Frazier,Home Office,West,Technology,Accessories,Pre-emptive optimizing algorithm,3439.96,1,0.06,198.91,Profit
CA-557221,12/5/2023,5/4/2025,Same Day,CUST-9256,Katrina Perez,Home Office,East,Furniture,Chairs,Re-engineered regional adapter,3311.69,2,0.31,136,Profit
CA-532900,12/11/2024,5/6/2025,Second Class,CUST-1083,Dustin Moreno,Home Office,South,Technology,Copiers,Enterprise-wide reciprocal firmware,2079.09,2,0.33,750.79,Profit
CA-750010,2/23/2025,4/27/2025,Same Day,CUST-6205,Mario Goodwin,Home Office,East,Furniture,Chairs,Streamlined zero administration artificial intelligence,4432.98,5,0.01,-1.14,Loss
CA-897582,7/30/2024,5/1/2025,First Class,CUST-2454,Virginia Martinez,Corporate,Central,Office Supplies,Binders,Configurable asymmetric definition,2829.27,2,0.03,-60.42,Loss
CA-688541,5/4/2024,4/14/2025,Second Class,CUST-7101,Deborah Ruiz,Corporate,South,Office Supplies,Binders,Grass-roots optimizing capability,609.63,9,0.26,160.48,Profit
CA-515502,3/19/2024,4/26/2025,First Class,CUST-2257,Eric Robertson,Home Office,East,Technology,Copiers,Horizontal exuding parallelism,168.61,10,0.07,373.61,Profit
CA-649572,3/24/2024,4/27/2025,Second Class,CUST-5191,Nancy Williams,Consumer,West,Furniture,Bookcases,Open-architected bottom-line definition,1238.9,8,0.44,37.37,Profit
CA-241059,12/13/2024,5/7/2025,Standard Class,CUST-1999,Meghan Young,Consumer,East,Technology,Accessories,Profit-focused cohesive strategy,4753.79,9,0.03,808.08,Profit
CA-104646,7/22/2024,4/12/2025,Second Class,CUST-1583,Leroy Vargas,Home Office,West,Office Supplies,Labels,Cross-platform zero-defect solution,2893.57,3,0.14,849.23,Profit
CA-232723,6/11/2024,4/11/2025,First Class,CUST-7552,Jasmine Rosario,Corporate,South,Furniture,Chairs,Balanced motivating analyzer,3137.38,8,0.31,804.64,Profit
CA-754374,2/7/2024,5/7/2025,Same Day,CUST-3208,Cameron Park,Corporate,West,Technology,Computers,Self-enabling eco-centric workforce,3364,4,0.23,3.5,Profit
CA-838702,5/26/2024,4/17/2025,Same Day,CUST-1050,Debbie Anderson,Home Office,West,Office Supplies,Paper,Open-architected multi-state firmware,2913.77,6,0.06,884.71,Profit
CA-138218,8/28/2023,4/19/2025,First Class,CUST-5030,Mary Garza,Corporate,Central,Office Supplies,Art,Quality-focused didactic frame,3588.59,4,0,195.87,Profit
CA-977296,10/16/2024,5/8/2025,Standard Class,CUST-8478,Kristopher Moon,Corporate,Central,Furniture,Furnishings,Automated motivating parallelism,1715.86,9,0.22,187.36,Profit
CA-854354,10/5/2024,5/3/2025,First Class,CUST-5424,Mandy Lindsey,Consumer,South,Office Supplies,Storage,Public-key asynchronous open system,356.84,6,0.2,-47.33,Loss
CA-885041,7/17/2023,4/10/2025,Second Class,CUST-4389,Stephen Hardin,Home Office,Central,Technology,Copiers,Exclusive system-worthy open system,3239.04,1,0.49,819.74,Profit
CA-211316,1/9/2024,4/27/2025,Standard Class,CUST-9662,Misty Gonzalez,Home Office,West,Furniture,Bookcases,Optimized encompassing intranet,82.4,6,0.11,-32,Loss
CA-730360,8/1/2024,5/7/2025,First Class,CUST-3856,Kevin Reyes,Consumer,South,Office Supplies,Binders,Visionary uniform Internet solution,1694.35,7,0.38,294.87,Profit
CA-636269,4/25/2024,5/8/2025,Second Class,CUST-8925,Andrew Brown,Consumer,East,Office Supplies,Binders,Virtual maximized archive,989.8,6,0.28,-85.94,Loss
CA-622179,8/15/2023,5/2/2025,Standard Class,CUST-4462,William Kim,Consumer,South,Office Supplies,Labels,Implemented human-resource solution,2447.59,3,0.05,480.73,Profit
CA-510153,2/1/2024,4/19/2025,Second Class,CUST-7082,Anthony Grant,Consumer,Central,Office Supplies,Art,Fundamental didactic emulation,851.36,9,0.07,424.82,Profit
CA-389933,1/27/2024,4/18/2025,Second Class,CUST-3350,Joshua Scott,Consumer,East,Technology,Accessories,Decentralized attitude-oriented access,3008.81,1,0.25,414.76,Profit
CA-585146,3/30/2024,4/12/2025,Standard Class,CUST-5266,Kristine Graham,Consumer,West,Furniture,Chairs,Re-contextualized object-oriented challenge,1552.88,9,0.34,110.72,Profit
CA-512336,4/9/2024,4/14/2025,Second Class,CUST-5558,John Reeves,Consumer,Central,Furniture,Bookcases,Grass-roots transitional synergy,3989.33,1,0.31,45.72,Profit
CA-917172,7/1/2023,4/20/2025,Same Day,CUST-1348,Lauren Cortez,Corporate,West,Office Supplies,Binders,Fundamental composite methodology,1837.18,10,0.01,164.88,Profit
CA-304499,10/20/2024,4/25/2025,First Class,CUST-3067,Yolanda Holmes,Corporate,South,Office Supplies,Labels,Universal object-oriented moderator,1466.44,10,0.41,367.68,Profit
CA-757454,8/15/2024,5/5/2025,Second Class,CUST-2260,Kristin Marshall,Consumer,West,Technology,Phones,Fully-configurable needs-based website,2667.8,2,0.36,198.31,Profit
CA-137563,11/11/2024,4/14/2025,Standard Class,CUST-1466,Tracy Thompson,Corporate,West,Technology,Accessories,Multi-layered solution-oriented benchmark,3369.77,1,0.14,413.76,Profit
CA-221533,1/29/2025,4/17/2025,Standard Class,CUST-9236,McKenzie Daniel,Consumer,West,Office Supplies,Labels,Open-architected content-based migration,2196.14,10,0.03,63.16,Profit
CA-714259,11/26/2023,4/17/2025,First Class,CUST-6976,Laurie Martinez,Consumer,East,Office Supplies,Art,Ergonomic interactive info-me diaries,2955.54,5,0.48,214.36,Profit
CA-691990,4/5/2025,4/18/2025,First Class,CUST-9439,Jasmine Jimenez,Home Office,West,Office Supplies,Binders,Profound multi-state info-me diaries,2511.05,4,0.34,158.17,Profit
CA-890377,12/11/2024,5/2/2025,First Class,CUST-1190,Brittany Edwards,Consumer,Central,Office Supplies,Binders,Realigned eco-centric infrastructure,1364.05,6,0.19,777.11,Profit
CA-667983,6/30/2023,5/1/2025,First Class,CUST-9847,Ryan Robertson,Consumer,East,Furniture,Tables,Future-proofed exuding secured line,3298.96,9,0.07,-71.18,Loss
CA-732841,12/24/2024,4/16/2025,Second Class,CUST-8603,Kevin Beard,Consumer,South,Furniture,Tables,Cross-platform human-resource analyzer,4516.88,8,0.06,600.79,Profit
CA-712108,8/19/2023,4/22/2025,Standard Class,CUST-4438,Samantha Harrell,Corporate,West,Office Supplies,Storage,Operative leading-edge solution,740.7,3,0.22,-53.47,Loss
CA-824977,7/26/2024,4/28/2025,First Class,CUST-5835,Benjamin Holmes,Corporate,East,Technology,Phones,Upgradable cohesive hardware,1717.18,7,0,149.46,Profit
CA-578090,10/9/2024,4/23/2025,Standard Class,CUST-4056,Nicole Jones,Corporate,Central,Office Supplies,Storage,Cloned 24/7 ability,2321.43,5,0.02,492.92,Profit
CA-382401,8/27/2024,4/10/2025,First Class,CUST-2431,Christopher Vasquez,Corporate,Central,Technology,Accessories,Face-to-face encompassing paradigm,2862.6,4,0.29,493.92,Profit
CA-997562,8/25/2023,4/10/2025,Same Day,CUST-8412,Rachael Lopez,Corporate,West,Technology,Accessories,Enterprise-wide 5thgeneration artificial intelligence,4476.36,9,0,421.32,Profit
CA-759434,10/9/2023,4/25/2025,Second Class,CUST-1342,Joseph Sanchez,Home Office,South,Furniture,Tables,Open-architected executive alliance,536.75,2,0.35,341.78,Profit
CA-121243,6/9/2024,4/16/2025,Standard Class,CUST-3735,Jamie Pham,Home Office,South,Technology,Copiers,Distributed clear-thinking portal,4766.23,7,0.27,143.96,Profit
CA-977270,11/19/2024,5/1/2025,Same Day,CUST-5520,Maurice Graham,Corporate,West,Office Supplies,Binders,Multi-channeled zero administration toolset,2036,2,0.39,766.87,Profit
CA-846326,4/16/2024,4/27/2025,Standard Class,CUST-5257,Ashley Cooper,Home Office,East,Technology,Computers,Stand-alone empowering protocol,3783.07,3,0.29,195.72,Profit
